,date,value,avg_last_5
495,2023-01-10 02:15:00,0.3177426917093607,0.31649691728039386
496,2023-01-10 02:30:00,0.31995513844592477,0.31746446160483816
497,2023-01-10 02:45:00,0.3206440639164375,0.31845255603270345
498,2023-01-10 03:00:00,0.3194375637372326,0.31898530026952887
499,2023-01-10 03:15:00,0.31885923130100896,0.31932773782199286
500,2023-01-10 03:30:00,0.3191529228785775,0.31960978405583623
501,2023-01-10 03:45:00,0.31847640589018444,0.31931403754468823
502,2023-01-10 04:00:00,0.31818500902161484,0.3188222265657236
503,2023-01-10 04:10:00,0.3186638283719788,0.3186674794926729
504,2023-01-10 04:25:00,0.3184560453080102,0.31858684229407314
505,2023-01-10 04:40:00,0.31327216786223655,0.31741069129080496
506,2023-01-10 04:55:00,0.31136703377381364,0.3159888168675308
507,2023-01-10 05:10:00,0.31166358151062906,0.3146845313653337
508,2023-01-10 05:25:00,0.3124017429732574,0.31343211428558937
509,2023-01-10 05:40:00,0.3119948528112588,0.3121398757862391
510,2023-01-10 05:55:00,0.31290998109282225,0.3120674384323562
511,2023-01-10 06:05:00,0.31402571379310107,0.3125991744362137
512,2023-01-10 06:20:00,0.31367183850600244,0.3130008258352884
513,2023-01-10 06:35:00,0.31311022795221966,0.31314252283108085
514,2023-01-10 06:50:00,0.3136997357091597,0.313483499410661
515,2023-01-10 07:05:00,0.3150236284781846,0.3139062288877335
516,2023-01-10 07:20:00,0.3151561444971483,0.31413231502854294
517,2023-01-10 07:35:00,0.3154722590104467,0.31449239912943183
518,2023-01-10 07:50:00,0.3159787861854219,0.3150661107760723
519,2023-01-10 08:00:00,0.31612767299359196,0.3155516982329587
520,2023-01-10 08:15:00,0.3157114085173455,0.31568925424079086
521,2023-01-10 08:30:00,0.3163576252219199,0.3159295503857452
522,2023-01-10 08:45:00,0.31546727532701585,0.31592855364905903
523,2023-01-10 09:00:00,0.31533932331157766,0.31580066107429017
524,2023-01-10 09:15:00,0.3149788693266909,0.31557090034090995
525,2023-01-10 09:30:00,0.31488591657773396,0.3154058019529876
526,2023-01-10 09:45:00,0.3154222626487944,0.31521872943836254
527,2023-01-10 10:00:00,0.3151681243256979,0.315158899238099
528,2023-01-10 10:10:00,0.3148655365010979,0.31506414187600307
529,2023-01-10 10:25:00,0.31638439076097896,0.31534524616286064
530,2023-01-10 10:40:00,0.317719284607935,0.3159119197689009
531,2023-01-10 10:55:00,0.3177194339517765,0.31637135402949723
532,2023-01-10 11:10:00,0.3175424778804415,0.31684622474044594
533,2023-01-10 11:25:00,0.31843915640716614,0.31756094872165963
534,2023-01-10 11:40:00,0.3173242249174236,0.31774891555294854
535,2023-01-10 11:55:00,0.3171269654047297,0.31763045171230747
536,2023-01-10 12:05:00,0.31695478866673504,0.31747752265529916
537,2023-01-10 12:20:00,0.31737799782276294,0.3174446266437635
538,2023-01-10 12:35:00,0.31856112717227963,0.3174690207967862
539,2023-01-10 12:50:00,0.3190006512632541,0.3178043060659523
540,2023-01-10 13:05:00,0.3199719105825748,0.31837329510152135
541,2023-01-10 13:20:00,0.3196263036055137,0.31890759808927704
542,2023-01-10 13:35:00,0.31931277933029256,0.3192945543907829
543,2023-01-10 13:50:00,0.3182727373505977,0.3192368764264466
544,2023-01-10 14:00:00,0.31826790657231907,0.31909032748825955
545,2023-01-10 14:15:00,0.3179015506048504,0.31867625549271467
546,2023-01-10 14:30:00,0.3159915808570824,0.3179493109430284
547,2023-01-10 14:45:00,0.31630107174276323,0.31734696942552254
548,2023-01-10 15:00:00,0.314764501198194,0.31664532219504177
